t_0,,t_1,,t_2,,t_3,,t_4,,t_5,,t_6,,t_7,,t_8,,t_9,,t_10,,t_11,,t_12,,t_13,,t_14,,t_15,,t_16,,t_17,,t_18,,t_19,,t_20,,t_30,,t_40,,t_50,,t_60,,t_120,,t_180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
780.9437256,-0.001141881,780.9437256,0.00396587,780.9437256,-0.001108368,780.9437256,-0.000253608,780.9437256,-0.000845286,780.9437256,-0.002725763,780.9437256,-0.001331911,780.9437256,-0.000424788,780.9437256,-0.003219383,780.9437256,-0.000800536,780.9437256,-0.001471709,780.9437256,-0.00124354,780.9437256,-0.002263411,780.9437256,-0.000907545,780.9437256,-0.001921813,780.9437256,-0.001860781,780.9437256,-0.001512263,780.9437256,0.000224567,780.9437256,-0.002478382,780.9437256,-0.001903979,780.9437256,-0.001772157,780.9437256,-0.002420672,780.9437256,-0.001218244,780.9437256,-0.000881661,780.9437256,-0.00186006,780.9437256,-0.002906462,780.9437256,-0.002544525
779.9643555,-0.001276733,779.9643555,0.004966661,779.9643555,-0.000821981,779.9643555,0.000791693,779.9643555,8.07E-05,779.9643555,-0.001610947,779.9643555,-0.001334389,779.9643555,-0.001616672,779.9643555,-0.001338002,779.9643555,-0.001181845,779.9643555,-0.001392656,779.9643555,-0.001291135,779.9643555,-0.000669878,779.9643555,-0.00182887,779.9643555,-0.001826705,779.9643555,-0.000884554,779.9643555,-0.001880525,779.9643555,-0.00050469,779.9643555,-0.002717994,779.9643555,-0.002092697,779.9643555,-0.001460358,779.9643555,-0.001997163,779.9643555,-0.001575303,779.9643555,-0.000910955,779.9643555,-0.002598771,779.9643555,-0.001902535,779.9643555,-0.001824849
778.9845581,-0.002199749,778.9845581,0.005225434,778.9845581,-0.001090655,778.9845581,0.000791693,778.9845581,-0.000891322,778.9845581,-0.001972735,778.9845581,-0.001542546,778.9845581,-0.001690579,778.9845581,-0.001760298,778.9845581,-0.000830662,778.9845581,0.000256217,778.9845581,-0.001080894,778.9845581,-0.001004662,778.9845581,-0.001472122,778.9845581,-0.000776144,778.9845581,-0.000602621,778.9845581,-0.002051322,778.9845581,-0.001385534,778.9845581,-0.002194701,778.9845581,-0.002495472,778.9845581,-0.00260366,778.9845581,-0.001112137,778.9845581,-0.001316427,778.9845581,-0.002059567,778.9845581,-0.002684654,778.9845581,-0.002591978,778.9845581,-0.002606181
778.0044556,-0.000822188,778.0044556,0.004358317,778.0044556,-0.001793554,778.0044556,-0.00047842,778.0044556,-0.000302346,778.0044556,-0.002494494,778.0044556,-0.00216302,778.0044556,-0.000747771,778.0044556,-0.000923354,778.0044556,-0.001316892,778.0044556,-0.001914442,778.0044556,-0.001656335,778.0044556,-0.001452876,778.0044556,-0.00218378,778.0044556,-0.001063284,778.0044556,-0.001837428,778.0044556,-0.000874996,778.0044556,-0.001613887,778.0044556,-0.002531143,778.0044556,-0.001298516,778.0044556,-0.002123558,778.0044556,-0.002081929,778.0044556,-0.00233762,778.0044556,-0.002265883,778.0044556,-0.001719871,778.0044556,-0.00309269,778.0044556,-0.002834973
777.0239868,-0.00198768,777.0239868,0.004071578,777.0239868,-0.001161089,777.0239868,-0.000731387,777.0239868,-0.000246261,777.0239868,-0.002176208,777.0239868,-0.001376864,777.0239868,-0.00165159,777.0239868,-0.001045104,777.0239868,-0.001912947,777.0239868,-0.001975621,777.0239868,-0.001993298,777.0239868,-0.001699914,777.0239868,-0.001980362,777.0239868,-0.00163916,777.0239868,-0.001181484,777.0239868,-0.002191352,777.0239868,-0.001553534,777.0239868,-0.000104774,777.0239868,-0.001827994,777.0239868,-0.001415311,777.0239868,-0.001399107,777.0239868,-0.001084303,777.0239868,-0.001572312,777.0239868,-0.002298638,777.0239868,-0.001608265,777.0239868,-0.003138592
776.0430908,-0.001603313,776.0430908,0.003480011,776.0430908,-0.001947068,776.0430908,-0.000917051,776.0430908,-0.000802603,776.0430908,-0.002384065,776.0430908,-0.001854647,776.0430908,-0.001260266,776.0430908,-0.002408419,776.0430908,-0.001057654,776.0430908,-0.002422628,776.0430908,-0.001277611,776.0430908,-0.000461509,776.0430908,-0.000902999,776.0430908,-0.002052765,776.0430908,-0.00228669,776.0430908,-0.002029474,776.0430908,-0.001906247,776.0430908,-0.001924287,776.0430908,-0.001567101,776.0430908,-0.001484247,776.0430908,-0.0031334,776.0430908,-0.001321021,776.0430908,-0.003468654,776.0430908,-0.003028789,776.0430908,-0.002751435,776.0430908,-0.00305362
775.0618896,-0.002675958,775.0618896,0.003861441,775.0618896,-0.002101044,775.0618896,-0.000219509,775.0618896,-0.000597348,775.0618896,-0.001372529,775.0618896,-0.003082357,775.0618896,-0.000518083,775.0618896,-0.002626972,775.0618896,-0.000664399,775.0618896,-0.002318927,775.0618896,-0.001611927,775.0618896,-0.002914485,775.0618896,-0.001816446,775.0618896,-0.00342664,775.0618896,-0.00120353,775.0618896,-0.001716777,775.0618896,-0.001121846,775.0618896,-0.002114851,775.0618896,-0.002265111,775.0618896,-0.001301097,775.0618896,-0.001846398,775.0618896,-0.001564625,775.0618896,-0.003475639,775.0618896,-0.003466497,775.0618896,-0.002405433,775.0618896,-0.002622546
773.9400635,-0.002659596,773.9400635,0.003203161,773.9400635,-0.001100002,773.9400635,-0.001525109,773.9400635,-0.000529873,773.9400635,-0.002549672,773.9400635,-0.002450686,773.9400635,-0.002794184,773.9400635,-0.002450635,773.9400635,-0.000531217,773.9400635,-0.001519382,773.9400635,-0.001656851,773.9400635,-0.000700013,773.9400635,-0.001200019,773.9400635,-0.001971137,773.9400635,-0.001473206,773.9400635,-0.002892114,773.9400635,-0.002391531,773.9400635,-0.002570156,773.9400635,-0.002232405,773.9400635,-0.001777004,773.9400635,-0.002448987,773.9400635,-0.001746375,773.9400635,-0.002258209,773.9400635,-0.002979482,773.9400635,-0.002359659,773.9400635,-0.001335473
772.9580078,-0.00216369,772.9580078,0.00392,772.9580078,-0.000912453,772.9580078,-0.002590948,772.9580078,-0.001074697,772.9580078,-0.001962839,772.9580078,-0.002320884,772.9580078,-0.001642977,772.9580078,-0.001481306,772.9580078,-0.001863256,772.9580078,-0.002433955,772.9580078,-0.001627762,772.9580078,-0.002498252,772.9580078,-0.002200985,772.9580078,-0.001992576,772.9580078,-0.002620128,772.9580078,-0.002798196,772.9580078,-0.002008706,772.9580078,-0.002738882,772.9580078,-0.002953361,772.9580078,-0.00287792,772.9580078,-0.003375477,772.9580078,-0.001526399,772.9580078,-0.0024095,772.9580078,-0.002950378,772.9580078,-0.00231249,772.9580078,-0.002782352
771.975647,-0.002580244,771.975647,0.003149236,771.975647,-0.001476095,771.975647,-0.001425631,771.975647,-0.000417081,771.975647,-0.002368876,771.975647,-0.002321863,771.975647,-0.00232006,771.975647,-0.002037512,771.975647,-0.002030504,771.975647,-0.001756688,771.975647,-0.002622237,771.975647,-0.002148184,771.975647,-0.002388751,771.975647,-0.003027349,771.975647,-0.002625685,771.975647,-0.001614403,771.975647,-0.001283185,771.975647,-0.003325233,771.975647,-0.003099115,771.975647,-0.00298956,771.975647,-0.002503502,771.975647,-0.002278656,771.975647,-0.002689799,771.975647,-0.00250412,771.975647,-0.003120139,771.975647,-0.003672146
