t=0,,t=10,,t=20,,t=30,,t=40,,t=50,,t=60,,t=120,,t=180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
287.999054,0.507746756,287.999054,0.468328238,287.999054,0.453471929,287.999054,0.433139443,287.999054,0.421686262,287.999054,0.417210013,287.999054,0.408608794,287.999054,0.387977511,287.999054,0.410055965
287.0571289,0.519533515,287.0571289,0.479703307,287.0571289,0.462309092,287.0571289,0.443640441,287.0571289,0.432364851,287.0571289,0.427453637,287.0571289,0.417839766,287.0571289,0.398190141,287.0571289,0.42059651
285.9580688,0.53816849,285.9580688,0.495982975,285.9580688,0.477162689,285.9580688,0.459777832,285.9580688,0.44612512,285.9580688,0.441839099,285.9580688,0.434340805,285.9580688,0.411908299,285.9580688,0.431896925
285.0158997,0.550221145,285.0158997,0.508480072,285.0158997,0.489458293,285.0158997,0.469630271,285.0158997,0.457980335,285.0158997,0.453212112,285.0158997,0.446111649,285.0158997,0.423154444,285.0158997,0.44416818
284.0736389,0.557480514,284.0736389,0.518632054,284.0736389,0.498361617,284.0736389,0.47908926,284.0736389,0.469102919,284.0736389,0.462923706,284.0736389,0.453768313,284.0736389,0.434843302,284.0736389,0.45412603
282.9742126,0.566504657,282.9742126,0.527081192,282.9742126,0.507413387,282.9742126,0.48811841,282.9742126,0.476927251,282.9742126,0.473312497,282.9742126,0.464804828,282.9742126,0.443546504,282.9742126,0.464066654
282.0317383,0.571895599,282.0317383,0.533391893,282.0317383,0.513229549,282.0317383,0.495640189,282.0317383,0.485676318,282.0317383,0.480602264,282.0317383,0.472401798,282.0317383,0.451068431,282.0317383,0.471768975
280.9320679,0.579771459,280.9320679,0.542724073,280.9320679,0.523079455,280.9320679,0.506856442,280.9320679,0.494882196,280.9320679,0.491842061,280.9320679,0.483203232,280.9320679,0.464243889,280.9320679,0.48510471
279.9893799,0.585046053,279.9893799,0.549098373,279.9893799,0.528476894,279.9893799,0.513770163,279.9893799,0.502162159,279.9893799,0.499213845,279.9893799,0.491050392,279.9893799,0.472254336,279.9893799,0.49337095
279.0466003,0.587839782,279.0466003,0.552112341,279.0466003,0.533289135,279.0466003,0.518221498,279.0466003,0.507686436,279.0466003,0.504695356,279.0466003,0.496400744,279.0466003,0.478266686,279.0466003,0.499778539
277.9465637,0.588965058,277.9465637,0.556380093,277.9465637,0.536613464,277.9465637,0.5215801,277.9465637,0.512239695,277.9465637,0.51033771,277.9465637,0.501807034,277.9465637,0.483981758,277.9465637,0.50595361
277.0035706,0.590658784,277.0035706,0.55882448,277.0035706,0.539264858,277.0035706,0.524698675,277.0035706,0.515662491,277.0035706,0.5137375,277.0035706,0.505724669,277.0035706,0.488515437,277.0035706,0.510950983
276.0604858,0.591919303,276.0604858,0.562962532,276.0604858,0.542909622,276.0604858,0.530681789,276.0604858,0.520925582,276.0604858,0.518856168,276.0604858,0.510808051,276.0604858,0.495166004,276.0604858,0.517111898
274.960083,0.594260752,274.960083,0.567703605,274.960083,0.547831535,274.960083,0.535986543,274.960083,0.527223587,274.960083,0.525922239,274.960083,0.518860698,274.960083,0.50460583,274.960083,0.525103211
274.0168152,0.594403267,274.0168152,0.571187079,274.0168152,0.550855815,274.0168152,0.539252102,274.0168152,0.531475008,274.0168152,0.530285537,274.0168152,0.523158968,274.0168152,0.508584261,274.0168152,0.530209839
273.0734253,0.594042718,273.0734253,0.572677374,273.0734253,0.551923454,273.0734253,0.542030871,273.0734253,0.533653021,273.0734253,0.53303659,273.0734253,0.526020944,273.0734253,0.512103736,273.0734253,0.534939587
271.9726868,0.591298401,271.9726868,0.572195053,271.9726868,0.551340938,271.9726868,0.540770769,271.9726868,0.533673108,271.9726868,0.535437167,271.9726868,0.526085615,271.9726868,0.512836039,271.9726868,0.535670936
271.0290833,0.594192028,271.0290833,0.576414108,271.0290833,0.555424869,271.0290833,0.544691742,271.0290833,0.53737247,271.0290833,0.537352443,271.0290833,0.530006647,271.0290833,0.516903758,271.0290833,0.539321661
269.9281006,0.597948372,269.9281006,0.582026362,269.9281006,0.560047686,269.9281006,0.54934597,269.9281006,0.540664315,269.9281006,0.540533364,269.9281006,0.53344506,269.9281006,0.519532621,269.9281006,0.542209864
268.984314,0.601808786,268.984314,0.587290287,268.984314,0.56358695,268.984314,0.552228153,268.984314,0.543029368,268.984314,0.542630673,268.984314,0.53505671,268.984314,0.52017653,268.984314,0.542968929
268.0404053,0.608585835,268.0404053,0.594695091,268.0404053,0.570107937,268.0404053,0.55520165,268.0404053,0.545730948,268.0404053,0.544437408,268.0404053,0.536313891,268.0404053,0.520216048,268.0404053,0.542828262
266.9390869,0.622126102,266.9390869,0.606446207,266.9390869,0.579180479,266.9390869,0.563669443,266.9390869,0.551282942,266.9390869,0.549165666,266.9390869,0.539994717,266.9390869,0.520481885,266.9390869,0.543140709
265.9949951,0.645172298,265.9949951,0.629235268,265.9949951,0.597984195,265.9949951,0.577491164,265.9949951,0.562409818,265.9949951,0.559435606,265.9949951,0.54657501,265.9949951,0.523027718,265.9949951,0.544554532
265.0508118,0.680412412,265.0508118,0.662568748,265.0508118,0.625490844,265.0508118,0.59396106,265.0508118,0.577887774,265.0508118,0.569987774,265.0508118,0.556720197,265.0508118,0.525338233,265.0508118,0.544743598
263.9491577,0.717975199,263.9491577,0.696474671,263.9491577,0.651674151,263.9491577,0.615073621,263.9491577,0.591710031,263.9491577,0.580181778,263.9491577,0.564592481,263.9491577,0.525199533,263.9491577,0.543238699
263.0047913,0.765013695,263.0047913,0.730331838,263.0047913,0.683239162,263.0047913,0.629811883,263.0047913,0.605471849,263.0047913,0.590751827,263.0047913,0.573505402,263.0047913,0.523640335,263.0047913,0.539276183
262.0603027,0.82716161,262.0603027,0.782677472,262.0603027,0.722977579,262.0603027,0.660394907,262.0603027,0.626974762,262.0603027,0.607558787,262.0603027,0.584799528,262.0603027,0.523004353,262.0603027,0.535574138
260.958313,0.894290924,260.958313,0.853973985,260.958313,0.772825122,260.958313,0.695628464,260.958313,0.654388487,260.958313,0.631412089,260.958313,0.600441694,260.958313,0.52272749,260.958313,0.531979561
260.0136414,0.969218552,260.0136414,0.909671307,260.0136414,0.823381484,260.0136414,0.735716224,260.0136414,0.681835353,260.0136414,0.650399983,260.0136414,0.617511332,260.0136414,0.524944544,260.0136414,0.530273199
259.0688782,1.023850799,259.0688782,0.964164317,259.0688782,0.867883325,259.0688782,0.766488195,259.0688782,0.714122772,259.0688782,0.669075012,259.0688782,0.637324333,259.0688782,0.527243733,259.0688782,0.529471159
257.9665527,1.114560843,257.9665527,1.041757226,257.9665527,0.935841203,257.9665527,0.809322536,257.9665527,0.744190097,257.9665527,0.702580869,257.9665527,0.659587622,257.9665527,0.533920467,257.9665527,0.531603336
257.0216064,1.192749023,257.0216064,1.110680223,257.0216064,0.993697822,257.0216064,0.848638058,257.0216064,0.778798282,257.0216064,0.728117883,257.0216064,0.678630829,257.0216064,0.53859359,257.0216064,0.532288015
256.0765686,1.26994133,256.0765686,1.169250131,256.0765686,1.046892166,256.0765686,0.887034237,256.0765686,0.808612943,256.0765686,0.750676811,256.0765686,0.696960032,256.0765686,0.542669475,256.0765686,0.533129871
254.9738922,1.345301867,254.9738922,1.231274724,254.9738922,1.096743941,254.9738922,0.924464524,254.9738922,0.838635027,254.9738922,0.778128862,254.9738922,0.717968643,254.9738922,0.550990284,254.9738922,0.53708458
254.028656,1.381095529,254.028656,1.26201582,254.028656,1.130335689,254.028656,0.948091686,254.028656,0.858657599,254.028656,0.797302663,254.028656,0.733156681,254.028656,0.557527721,254.028656,0.543015003
252.9257813,1.425557971,252.9257813,1.298933864,252.9257813,1.164316535,252.9257813,0.973531961,252.9257813,0.88161093,252.9257813,0.813296616,252.9257813,0.749295533,252.9257813,0.568402052,252.9257813,0.55171448
251.9803619,1.455982208,251.9803619,1.330642104,251.9803619,1.187468171,251.9803619,0.996162295,251.9803619,0.900310338,251.9803619,0.833262384,251.9803619,0.765675128,251.9803619,0.581380665,251.9803619,0.563798308
251.0348358,1.486254811,251.0348358,1.350019813,251.0348358,1.210300326,251.0348358,1.015020132,251.0348358,0.918237746,251.0348358,0.846884012,251.0348358,0.781795442,251.0348358,0.597466886,251.0348358,0.579305589
249.9320374,1.507413149,249.9320374,1.362781048,249.9320374,1.22768116,249.9320374,1.030216694,249.9320374,0.933612824,249.9320374,0.862520278,249.9320374,0.796525419,249.9320374,0.610600293,249.9320374,0.592821181
248.9919891,1.513252616,248.9919891,1.365293145,248.9919891,1.232286215,248.9919891,1.036039591,248.9919891,0.938746452,248.9919891,0.868519187,248.9919891,0.803019106,248.9919891,0.618387044,248.9919891,0.60107553
248.0518341,1.50997436,248.0518341,1.362172008,248.0518341,1.23243928,248.0518341,1.038653255,248.0518341,0.94334805,248.0518341,0.872157753,248.0518341,0.807913899,248.0518341,0.625813007,248.0518341,0.609367549
246.954895,1.50030601,246.954895,1.351896882,246.954895,1.226846099,246.954895,1.037436247,246.954895,0.94294548,246.954895,0.874633431,246.954895,0.811085343,246.954895,0.633560717,246.954895,0.616328538
246.0145721,1.475562096,246.0145721,1.327659249,246.0145721,1.209697127,246.0145721,1.027091503,246.0145721,0.936738789,246.0145721,0.869721293,246.0145721,0.808538139,246.0145721,0.640391707,246.0145721,0.621811926
245.0741577,1.450215101,245.0741577,1.302000999,245.0741577,1.191396832,245.0741577,1.017068028,245.0741577,0.926973701,245.0741577,0.866099834,245.0741577,0.806646407,245.0741577,0.643828034,245.0741577,0.629546523
243.9768982,1.405899405,243.9768982,1.265548587,243.9768982,1.161183,243.9768982,0.997192562,243.9768982,0.915675163,243.9768982,0.856931269,243.9768982,0.800945878,243.9768982,0.647388578,243.9768982,0.635109305
243.0363007,1.366422772,243.0363007,1.234182119,243.0363007,1.137775302,243.0363007,0.981935918,243.0363007,0.903748453,243.0363007,0.848371685,243.0363007,0.794411123,243.0363007,0.650025964,243.0363007,0.640232384
241.9388275,1.31766665,241.9388275,1.186044931,241.9388275,1.10374856,241.9388275,0.958617628,241.9388275,0.886657894,241.9388275,0.836563706,241.9388275,0.786814332,241.9388275,0.654117584,241.9388275,0.645818353
240.9980621,1.25995481,240.9980621,1.139164925,240.9980621,1.06404531,240.9980621,0.932820857,240.9980621,0.866322577,240.9980621,0.823316336,240.9980621,0.778504193,240.9980621,0.6573264,240.9980621,0.651980817
240.0571899,1.208157659,240.0571899,1.090513945,240.0571899,1.026580334,240.0571899,0.912771404,240.0571899,0.85317409,240.0571899,0.81254065,240.0571899,0.77097398,240.0571899,0.661802113,240.0571899,0.658868611
238.9594269,1.150411606,238.9594269,1.046741366,238.9594269,0.992726862,238.9594269,0.888313234,238.9594269,0.835096598,238.9594269,0.799844027,238.9594269,0.763571262,238.9594269,0.666980028,238.9594269,0.667062104
238.0183868,1.103720427,238.0183868,1.007885814,238.0183868,0.957286179,238.0183868,0.868176341,238.0183868,0.819599748,238.0183868,0.789963901,238.0183868,0.757464349,238.0183868,0.673436821,238.0183868,0.675747395
237.0772552,1.05340755,237.0772552,0.960500896,237.0772552,0.926325917,237.0772552,0.847906709,237.0772552,0.805810154,237.0772552,0.780661523,237.0772552,0.752660811,237.0772552,0.682844341,237.0772552,0.686540842
235.979187,1.00770843,235.979187,0.929368615,235.979187,0.893901467,235.979187,0.83235836,235.979187,0.797407508,235.979187,0.778292775,235.979187,0.754098058,235.979187,0.694058418,235.979187,0.704009593
235.0378876,0.985972643,235.0378876,0.911883712,235.0378876,0.885517657,235.0378876,0.832217872,235.0378876,0.800843656,235.0378876,0.78635478,235.0378876,0.76401645,235.0378876,0.713445842,235.0378876,0.722842157
233.9396057,0.982327282,233.9396057,0.913181543,233.9396057,0.890649557,233.9396057,0.845393598,233.9396057,0.818004787,233.9396057,0.806211472,233.9396057,0.788097084,233.9396057,0.747663975,233.9396057,0.757024407
232.9981384,1.016512036,232.9981384,0.955050588,232.9981384,0.933186114,232.9981384,0.898277104,232.9981384,0.87645781,232.9981384,0.868893564,232.9981384,0.850843787,232.9981384,0.812360644,232.9981384,0.826676607
232.0565796,1.090613723,232.0565796,1.028357863,232.0565796,1.013240814,232.0565796,0.979000747,232.0565796,0.979245722,232.0565796,0.95805186,232.0565796,0.944129944,232.0565796,0.914877772,232.0565796,0.922618508
230.9579926,1.209443092,230.9579926,1.156848907,230.9579926,1.143826365,230.9579926,1.116248965,230.9579926,1.102742553,230.9579926,1.094617963,230.9579926,1.084563971,230.9579926,1.063853979,230.9579926,1.062828302
230.0162811,1.298142076,230.0162811,1.246771932,230.0162811,1.232125998,230.0162811,1.21118474,230.0162811,1.208581448,230.0162811,1.187018037,230.0162811,1.17950666,230.0162811,1.167759418,230.0162811,1.180799246
229.0744629,1.37197423,229.0744629,1.317683339,229.0744629,1.301021338,229.0744629,1.283222318,229.0744629,1.267004728,229.0744629,1.274953961,229.0744629,1.26357162,229.0744629,1.22783649,229.0744629,1.24024725
227.9756012,1.405075669,227.9756012,1.357301831,227.9756012,1.345169306,227.9756012,1.327053547,227.9756012,1.317813158,227.9756012,1.329542518,227.9756012,1.30549252,227.9756012,1.2878052,227.9756012,1.304862261
227.0336304,1.467435718,227.0336304,1.408000946,227.0336304,1.400437713,227.0336304,1.392181039,227.0336304,1.380413651,227.0336304,1.368573308,227.0336304,1.365393758,227.0336304,1.350032091,227.0336304,1.362369299
225.9345551,1.532317281,225.9345551,1.476796746,225.9345551,1.464900255,225.9345551,1.444010854,225.9345551,1.444657326,225.9345551,1.442766547,225.9345551,1.432942033,225.9345551,1.425635576,225.9345551,1.43734622
224.9924164,1.582877159,224.9924164,1.538207769,224.9924164,1.522886992,224.9924164,1.502410889,224.9924164,1.510291457,224.9924164,1.501454592,224.9924164,1.493409514,224.9924164,1.482751966,224.9924164,1.501460433
224.0501862,1.60400784,224.0501862,1.572357059,224.0501862,1.548792958,224.0501862,1.5348773,224.0501862,1.53518641,224.0501862,1.533947587,224.0501862,1.523708463,224.0501862,1.518808246,224.0501862,1.535829306
222.9508362,1.599990129,222.9508362,1.578307629,222.9508362,1.555462718,222.9508362,1.547247052,222.9508362,1.540606856,222.9508362,1.548232555,222.9508362,1.54323554,222.9508362,1.537286758,222.9508362,1.555196166
222.0084534,1.57647109,222.0084534,1.565060616,222.0084534,1.547366619,222.0084534,1.54224813,222.0084534,1.538165092,222.0084534,1.546869636,222.0084534,1.542930245,222.0084534,1.544852257,222.0084534,1.565412402
221.065979,1.560280204,221.065979,1.549286366,221.065979,1.529297948,221.065979,1.535060167,221.065979,1.535916209,221.065979,1.5453583,221.065979,1.544966221,221.065979,1.55695641,221.065979,1.576380134
219.9663391,1.538338065,219.9663391,1.525039911,219.9663391,1.517707825,219.9663391,1.52330029,219.9663391,1.515859842,219.9663391,1.544471264,219.9663391,1.542631388,219.9663391,1.560946107,219.9663391,1.584667683
219.0237122,1.508339167,219.0237122,1.505791306,219.0237122,1.490207195,219.0237122,1.505003333,219.0237122,1.516849995,219.0237122,1.527654886,219.0237122,1.533342361,219.0237122,1.55359447,219.0237122,1.579944253
217.9238892,1.46838057,217.9238892,1.471716881,217.9238892,1.442789793,217.9238892,1.475229144,217.9238892,1.488071084,217.9238892,1.500732183,217.9238892,1.512885451,217.9238892,1.539489865,217.9238892,1.570131302
216.9810944,1.441293478,216.9810944,1.450485229,216.9810944,1.435051322,216.9810944,1.454061389,216.9810944,1.468466043,216.9810944,1.490370154,216.9810944,1.496553063,216.9810944,1.529544234,216.9810944,1.560951352
216.0382233,1.444281101,216.0382233,1.447952032,216.0382233,1.42888701,216.0382233,1.453566074,216.0382233,1.458718538,216.0382233,1.481969476,216.0382233,1.487084508,216.0382233,1.523219466,216.0382233,1.560478449
214.9381256,1.481642008,214.9381256,1.468070149,214.9381256,1.447377086,214.9381256,1.46191144,214.9381256,1.46927762,214.9381256,1.490692258,214.9381256,1.492047191,214.9381256,1.532366276,214.9381256,1.55794096
213.9951019,1.535321474,213.9951019,1.516020894,213.9951019,1.498255134,213.9951019,1.497573376,213.9951019,1.486874938,213.9951019,1.513308048,213.9951019,1.508605838,213.9951019,1.536630988,213.9951019,1.567110062
213.052002,1.669034839,213.052002,1.662443995,213.052002,1.577511072,213.052002,1.558847785,213.052002,1.552409172,213.052002,1.581075907,213.052002,1.556084991,213.052002,1.571951628,213.052002,1.592364192
211.9516296,1.858428597,211.9516296,1.779434204,211.9516296,1.714723945,211.9516296,1.654223084,211.9516296,1.635225534,211.9516296,1.638797641,211.9516296,1.618592978,211.9516296,1.611068964,211.9516296,1.637620807
211.0083618,2.062392473,211.0083618,1.962534785,211.0083618,1.861219764,211.0083618,1.765717149,211.0083618,1.732881069,211.0083618,1.741222143,211.0083618,1.705510616,211.0083618,1.669006586,211.0083618,1.681579113
210.065033,2.169755459,210.065033,2.065497637,210.065033,1.960237503,210.065033,1.848546147,210.065033,1.800960898,210.065033,1.788519979,210.065033,1.751722574,210.065033,1.719230294,210.065033,1.717246175
208.964386,2.374753714,208.964386,2.223505497,208.964386,2.100317717,208.964386,1.960669398,208.964386,1.890940785,208.964386,1.867496967,208.964386,1.856685877,208.964386,1.778993368,208.964386,1.778908372
208.0209045,2.579618692,208.0209045,2.365071774,208.0209045,2.24572444,208.0209045,2.079580069,208.0209045,2.023320198,208.0209045,1.982066751,208.0209045,1.940542459,208.0209045,1.86309123,208.0209045,1.864304066
207.0773468,2.760665894,207.0773468,2.541732788,207.0773468,2.379952431,207.0773468,2.219740391,207.0773468,2.149645805,207.0773468,2.114779949,207.0773468,2.065744877,207.0773468,1.961946964,207.0773468,1.94905448
205.9764252,2.99238348,205.9764252,2.735924721,205.9764252,2.601144075,205.9764252,2.426320553,205.9764252,2.337359905,205.9764252,2.238035679,205.9764252,2.240827322,205.9764252,2.11636281,205.9764252,2.08631444
205.0327148,3.12225318,205.0327148,2.876181602,205.0327148,2.761826277,205.0327148,2.543133974,205.0327148,2.470696449,205.0327148,2.405835867,205.0327148,2.347514629,205.0327148,2.253752947,205.0327148,2.177672148
203.9316254,3.428979397,203.9316254,3.077655315,203.9316254,2.974770069,203.9316254,2.822565794,203.9316254,2.674914122,203.9316254,2.596049309,203.9316254,2.557102442,203.9316254,2.419767618,203.9316254,2.373687029
202.9877625,3.394145727,202.9877625,3.06906414,202.9877625,3.258718252,202.9877625,2.994479179,202.9877625,2.895552397,202.9877625,2.843043327,202.9877625,2.812777042,202.9877625,2.719875336,202.9877625,2.703307629
202.0438385,3.553485632,202.0438385,3.277932882,202.0438385,3.274370193,202.0438385,3.143880606,202.0438385,3.092675924,202.0438385,3.061436176,202.0438385,3.270971298,202.0438385,2.992246628,202.0438385,2.950341702
200.9424896,3.594468117,200.9424896,3.822465658,200.9424896,3.3282094,200.9424896,3.250660419,200.9424896,10,200.9424896,3.237593889,200.9424896,3.213326454,200.9424896,3.319097757,200.9424896,2.990061283
199.9983826,3.705466509,199.9983826,3.367210388,199.9983826,3.450485468,199.9983826,3.277801752,199.9983826,3.398730516,199.9983826,3.20781064,199.9983826,3.370318413,199.9983826,3.260558128,199.9983826,3.236843824
