t=0,,t=10,,t=20,,t=30,,t=40,,t=50,,t=60,,t=120,,t=180,
784.9651489,-0.002022208,784.9651489,-0.001084561,784.9651489,-0.001987371,784.9651489,-0.003244358,784.9651489,-0.003284027,784.9651489,-0.004067357,784.9651489,-0.002621311,784.9651489,-0.00319117,784.9651489,-0.002823452
783.9867554,-0.003346759,783.9867554,-0.001271468,783.9867554,-0.002022208,783.9867554,-0.002250947,783.9867554,-0.002460056,783.9867554,-0.003163622,783.9867554,-0.002324386,783.9867554,-0.001938461,783.9867554,-0.002748451
783.0079956,-0.001716158,783.0079956,-0.001906607,783.0079956,-0.001438841,783.0079956,-0.002365374,783.0079956,-0.004060997,783.0079956,-0.003164444,783.0079956,-0.002384477,783.0079956,-0.003382463,783.0079956,-0.002782044
782.0288086,-0.002506076,782.0288086,-0.001392501,782.0288086,-0.00232557,782.0288086,-0.001285302,782.0288086,-0.003290603,782.0288086,-0.003330936,782.0288086,-0.003021951,782.0288086,-0.003908382,782.0288086,-0.002833636
781.0493164,-0.002751281,781.0493164,-0.000508827,781.0493164,-0.00164633,781.0493164,-0.002551988,781.0493164,-0.003438402,781.0493164,-0.003678563,781.0493164,-0.003608023,781.0493164,-0.004029811,781.0493164,-0.00388755
780.069397,-0.003069968,780.069397,-0.002495524,780.069397,-0.001390127,780.069397,-0.004163616,780.069397,-0.003626249,780.069397,-0.004011704,780.069397,-0.003790614,780.069397,-0.003715575,780.069397,-0.002405844
778.9490967,-0.001012203,778.9490967,-0.001486672,778.9490967,-0.002046839,778.9490967,-0.002680589,778.9490967,-0.003036604,778.9490967,-0.003826179,778.9490967,-0.002339783,778.9490967,-0.003452373,778.9490967,-0.0031481
777.9684448,-0.003692783,777.9684448,-0.002935775,777.9684448,-0.003464597,777.9684448,-0.002673849,777.9684448,-0.003716036,777.9684448,-0.003771984,777.9684448,-0.002952178,777.9684448,-0.003596984,777.9684448,-0.002948836
776.9873657,-0.00217492,776.9873657,-0.002116603,776.9873657,-0.002729982,776.9873657,-0.003870207,776.9873657,-0.003373165,776.9873657,-0.004257803,776.9873657,-0.00408659,776.9873657,-0.003512513,776.9873657,-0.004448526
776.0059814,-0.003387703,776.0059814,-0.002408367,776.0059814,-0.002614055,776.0059814,-0.002998352,776.0059814,-0.003680103,776.0059814,-0.003671684,776.0059814,-0.004136387,776.0059814,-0.003634105,776.0059814,-0.004589066
775.0241699,-0.003197799,775.0241699,-0.002635462,775.0241699,-0.003084465,775.0241699,-0.002405999,775.0241699,-0.003551182,775.0241699,-0.004740571,775.0241699,-0.00363739,775.0241699,-0.003728612,775.0241699,-0.004216326
774.0420532,-0.003534236,774.0420532,-0.002328042,774.0420532,-0.002663506,774.0420532,-0.004128746,774.0420532,-0.004363144,774.0420532,-0.005057701,774.0420532,-0.002616577,774.0420532,-0.004146335,774.0420532,-0.004537784
773.0595703,-0.002594808,773.0595703,-0.002260424,773.0595703,-0.003048942,773.0595703,-0.003272517,773.0595703,-0.003686058,773.0595703,-0.005593556,773.0595703,-0.004590193,773.0595703,-0.003792102,773.0595703,-0.003704333
771.9362183,-0.002520694,771.9362183,-0.003390991,771.9362183,-0.002497428,771.9362183,-0.004031247,771.9362183,-0.004619443,771.9362183,-0.003404706,771.9362183,-0.005216716,771.9362183,-0.00473755,771.9362183,-0.004151206
770.9529419,-0.00211006,770.9529419,-0.002416811,770.9529419,-0.002962617,770.9529419,-0.004907279,770.9529419,-0.005356854,770.9529419,-0.00438508,770.9529419,-0.003477539,770.9529419,-0.003965125,770.9529419,-0.004614321
769.9692993,-0.003614184,769.9692993,-0.003205765,769.9692993,-0.003644629,769.9692993,-0.003757356,769.9692993,-0.004394254,769.9692993,-0.005025819,769.9692993,-0.004951249,769.9692993,-0.004505761,769.9692993,-0.003967228
768.9852905,-0.003283873,768.9852905,-0.002685837,768.9852905,-0.003296204,768.9852905,-0.003352102,768.9852905,-0.004334697,768.9852905,-0.004471277,768.9852905,-0.004198432,768.9852905,-0.004229606,768.9852905,-0.00410695
768.0009155,-0.003698173,768.0009155,-0.002530371,768.0009155,-0.002597639,768.0009155,-0.004429411,768.0009155,-0.004802633,768.0009155,-0.004715221,768.0009155,-0.004687054,768.0009155,-0.003757151,768.0009155,-0.005415352
767.0161743,-0.004320191,767.0161743,-0.002248629,767.0161743,-0.003097522,767.0161743,-0.004126387,767.0161743,-0.004032786,767.0161743,-0.005277175,767.0161743,-0.00524756,767.0161743,-0.004129515,767.0161743,-0.003952453
766.0310669,-0.004307888,766.0310669,-0.002511326,766.0310669,-0.003120756,766.0310669,-0.003438299,766.0310669,-0.003929213,766.0310669,-0.005334098,766.0310669,-0.004933743,766.0310669,-0.005275385,766.0310669,-0.004501765
765.0455933,-0.00328079,765.0455933,-0.003430492,765.0455933,-0.003612952,765.0455933,-0.004002984,765.0455933,-0.004973155,765.0455933,-0.004977455,765.0455933,-0.004379494,765.0455933,-0.004901801,765.0455933,-0.004800329
764.0597534,-0.004719831,764.0597534,-0.003108008,764.0597534,-0.004162027,764.0597534,-0.004080743,764.0597534,-0.004759723,764.0597534,-0.005116648,764.0597534,-0.004103463,764.0597534,-0.004947615,764.0597534,-0.00577797
762.9326782,-0.004179153,762.9326782,-0.003461875,762.9326782,-0.004614935,762.9326782,-0.004290459,762.9326782,-0.005753754,762.9326782,-0.005342945,762.9326782,-0.005981354,762.9326782,-0.004850812,762.9326782,-0.00626987
761.9460449,-0.003816787,761.9460449,-0.002752567,761.9460449,-0.004339105,761.9460449,-0.004691714,761.9460449,-0.004856342,761.9460449,-0.005526699,761.9460449,-0.006323296,761.9460449,-0.004852041,761.9460449,-0.00576622
760.9591064,-0.005161006,760.9591064,-0.003533928,760.9591064,-0.003840855,760.9591064,-0.004452676,760.9591064,-0.004682905,760.9591064,-0.00511854,760.9591064,-0.005101502,760.9591064,-0.005937641,760.9591064,-0.005421743
759.9718018,-0.004191459,759.9718018,-0.004108335,759.9718018,-0.0045426,759.9718018,-0.004891051,759.9718018,-0.005149085,759.9718018,-0.006733434,759.9718018,-0.005933658,759.9718018,-0.005941829,759.9718018,-0.006264053
758.9841309,-0.004698833,758.9841309,-0.004513601,758.9841309,-0.004696426,758.9841309,-0.004968805,758.9841309,-0.006036499,758.9841309,-0.005393058,758.9841309,-0.005927836,758.9841309,-0.005720697,758.9841309,-0.005675936
757.9960938,-0.00449244,757.9960938,-0.003882471,757.9960938,-0.005422254,757.9960938,-0.005473534,757.9960938,-0.005539428,757.9960938,-0.006169126,757.9960938,-0.006027513,757.9960938,-0.005701638,757.9960938,-0.005915783
757.0076904,-0.005700923,757.0076904,-0.003974051,757.0076904,-0.005690652,757.0076904,-0.005408756,757.0076904,-0.006217562,757.0076904,-0.007202867,757.0076904,-0.006154068,757.0076904,-0.005830434,757.0076904,-0.005726369
756.0189209,-0.00494956,756.0189209,-0.004643671,756.0189209,-0.005637814,756.0189209,-0.005677163,756.0189209,-0.006397273,756.0189209,-0.006871861,756.0189209,-0.005833652,756.0189209,-0.006305233,756.0189209,-0.005741237
755.0297852,-0.00540579,755.0297852,-0.004896529,755.0297852,-0.005040813,755.0297852,-0.005638938,755.0297852,-0.006963731,755.0297852,-0.007444418,755.0297852,-0.006431452,755.0297852,-0.005928959,755.0297852,-0.008193208
754.0403442,-0.005511824,754.0403442,-0.004495207,754.0403442,-0.006230627,754.0403442,-0.006367837,754.0403442,-0.007057975,754.0403442,-0.007304798,754.0403442,-0.006153609,754.0403442,-0.006324469,754.0403442,-0.00671182
753.0505371,-0.005980945,753.0505371,-0.005005041,753.0505371,-0.006025828,753.0505371,-0.006695404,753.0505371,-0.007527465,753.0505371,-0.007545376,753.0505371,-0.006844291,753.0505371,-0.007017325,753.0505371,-0.006464812
752.0603638,-0.006556717,752.0603638,-0.006048651,752.0603638,-0.005725091,752.0603638,-0.007090115,752.0603638,-0.006748369,752.0603638,-0.007048144,752.0603638,-0.007063985,752.0603638,-0.007237288,752.0603638,-0.007255058
751.0698242,-0.006007038,751.0698242,-0.005912923,751.0698242,-0.004996494,751.0698242,-0.007264782,751.0698242,-0.007401411,751.0698242,-0.007454647,751.0698242,-0.007403906,751.0698242,-0.007365324,751.0698242,-0.007219875
749.9373779,-0.006585274,749.9373779,-0.006244355,749.9373779,-0.00613171,749.9373779,-0.006706059,749.9373779,-0.006909009,749.9373779,-0.008226636,749.9373779,-0.007421922,749.9373779,-0.007671947,749.9373779,-0.007507417
748.9460449,-0.005976911,748.9460449,-0.006429157,748.9460449,-0.006875377,748.9460449,-0.007211219,748.9460449,-0.00793962,748.9460449,-0.007788464,748.9460449,-0.007197419,748.9460449,-0.00868497,748.9460449,-0.007088587
747.9544067,-0.007121387,747.9544067,-0.006234454,747.9544067,-0.006720944,747.9544067,-0.007306071,747.9544067,-0.007164726,747.9544067,-0.008057285,747.9544067,-0.008012256,747.9544067,-0.00766269,747.9544067,-0.007629574
746.9624023,-0.007325924,746.9624023,-0.006805303,746.9624023,-0.007876073,746.9624023,-0.007435766,746.9624023,-0.008344883,746.9624023,-0.008395108,746.9624023,-0.007592794,746.9624023,-0.007399427,746.9624023,-0.007493577
745.9700928,-0.007223337,745.9700928,-0.005878806,745.9700928,-0.007294413,745.9700928,-0.007524463,745.9700928,-0.007869158,745.9700928,-0.00877666,745.9700928,-0.008511432,745.9700928,-0.008207077,745.9700928,-0.008212056
744.977356,-0.008290437,744.977356,-0.00708604,744.977356,-0.008106375,744.977356,-0.00855118,744.977356,-0.009395809,744.977356,-0.009117828,744.977356,-0.008771688,744.977356,-0.009123861,744.977356,-0.00831375
743.984314,-0.008156017,743.984314,-0.008180405,743.984314,-0.008460154,743.984314,-0.009827049,743.984314,-0.00937154,743.984314,-0.010256596,743.984314,-0.009417137,743.984314,-0.00890409,743.984314,-0.009424433
742.9909058,-0.008117452,742.9909058,-0.007610905,742.9909058,-0.00884109,742.9909058,-0.008759156,742.9909058,-0.009445557,742.9909058,-0.009349195,742.9909058,-0.009567475,742.9909058,-0.008863816,742.9909058,-0.009203699
741.9971313,-0.008687,741.9971313,-0.007787345,741.9971313,-0.008210634,741.9971313,-0.009310026,741.9971313,-0.009711583,741.9971313,-0.010562195,741.9971313,-0.009686319,741.9971313,-0.009368703,741.9971313,-0.009219412
741.0030518,-0.009024436,741.0030518,-0.008665686,741.0030518,-0.008254271,741.0030518,-0.009192193,741.0030518,-0.010034211,741.0030518,-0.009842182,741.0030518,-0.009818089,741.0030518,-0.010448089,741.0030518,-0.009394187
740.008606,-0.009330853,740.008606,-0.008965002,740.008606,-0.009271512,740.008606,-0.00939287,740.008606,-0.01002733,740.008606,-0.010822237,740.008606,-0.009643332,740.008606,-0.010477755,740.008606,-0.010740321
739.0137939,-0.009381115,739.0137939,-0.008845554,739.0137939,-0.009222402,739.0137939,-0.010587914,739.0137939,-0.009987009,739.0137939,-0.011454059,739.0137939,-0.010965677,739.0137939,-0.009873053,739.0137939,-0.010420745
738.0186157,-0.009480611,738.0186157,-0.009701306,738.0186157,-0.009600949,738.0186157,-0.01028668,738.0186157,-0.010301242,738.0186157,-0.010810975,738.0186157,-0.009947138,738.0186157,-0.010633636,738.0186157,-0.01086137
737.0231323,-0.009838689,737.0231323,-0.008981332,737.0231323,-0.009895371,737.0231323,-0.010836829,737.0231323,-0.009895017,737.0231323,-0.011024685,737.0231323,-0.010566541,737.0231323,-0.010403964,737.0231323,-0.011112148
736.0272827,-0.009660244,736.0272827,-0.009253572,736.0272827,-0.009985794,736.0272827,-0.01030923,736.0272827,-0.010443439,736.0272827,-0.010934427,736.0272827,-0.01089742,736.0272827,-0.010972138,736.0272827,-0.010610902
735.0310669,-0.009746717,735.0310669,-0.008873453,735.0310669,-0.00949596,735.0310669,-0.010394764,735.0310669,-0.010705419,735.0310669,-0.010893483,735.0310669,-0.010715066,735.0310669,-0.010849605,735.0310669,-0.010539053
734.0345459,-0.008913879,734.0345459,-0.00892798,734.0345459,-0.009500417,734.0345459,-0.010247242,734.0345459,-0.010539913,734.0345459,-0.010352302,734.0345459,-0.009997835,734.0345459,-0.010213614,734.0345459,-0.010114945
733.0376587,-0.009594923,733.0376587,-0.008136303,733.0376587,-0.009025753,733.0376587,-0.009495757,733.0376587,-0.009804575,733.0376587,-0.010876063,733.0376587,-0.009873813,733.0376587,-0.010387789,733.0376587,-0.010385767
732.0404053,-0.009396923,732.0404053,-0.008559708,732.0404053,-0.009102974,732.0404053,-0.009971678,732.0404053,-0.010049792,732.0404053,-0.010580739,732.0404053,-0.01046598,732.0404053,-0.010313071,732.0404053,-0.010312061
731.0428467,-0.010005577,731.0428467,-0.009190977,731.0428467,-0.009766004,731.0428467,-0.010050551,731.0428467,-0.011003737,731.0428467,-0.010819762,731.0428467,-0.010617217,731.0428467,-0.010772998,731.0428467,-0.011476295
730.0448608,-0.010309078,730.0448608,-0.009221236,730.0448608,-0.009652599,730.0448608,-0.011067182,730.0448608,-0.012104348,730.0448608,-0.011880187,730.0448608,-0.011229814,730.0448608,-0.011238693,730.0448608,-0.011323289
729.0466309,-0.01035852,729.0466309,-0.010364535,729.0466309,-0.010577152,729.0466309,-0.011431367,729.0466309,-0.011569515,729.0466309,-0.011835049,729.0466309,-0.011575716,729.0466309,-0.011924868,729.0466309,-0.012001624
728.0479736,-0.011543855,728.0479736,-0.010856523,728.0479736,-0.011711953,728.0479736,-0.012552122,728.0479736,-0.01258074,728.0479736,-0.013162952,728.0479736,-0.013222517,728.0479736,-0.01256535,728.0479736,-0.012011344
727.0490112,-0.012293368,727.0490112,-0.012380928,727.0490112,-0.012373179,727.0490112,-0.01310348,727.0490112,-0.012915919,727.0490112,-0.013602411,727.0490112,-0.013571301,727.0490112,-0.01334413,727.0490112,-0.013339512
726.0497437,-0.013015663,726.0497437,-0.012034912,726.0497437,-0.012940443,726.0497437,-0.013683337,726.0497437,-0.014246839,726.0497437,-0.014795301,726.0497437,-0.01450929,726.0497437,-0.013934095,726.0497437,-0.014525512
725.0501099,-0.013655945,725.0501099,-0.01305877,725.0501099,-0.013695326,725.0501099,-0.014079569,725.0501099,-0.014386098,725.0501099,-0.014982302,725.0501099,-0.014413193,725.0501099,-0.014170278,725.0501099,-0.015018862
724.0501099,-0.014283311,724.0501099,-0.013630157,724.0501099,-0.014115253,724.0501099,-0.01497755,724.0501099,-0.015336073,724.0501099,-0.01581228,724.0501099,-0.014507887,724.0501099,-0.015414428,724.0501099,-0.015462693
723.0497437,-0.015012261,723.0497437,-0.014300694,723.0497437,-0.01450929,723.0497437,-0.015327827,723.0497437,-0.015627183,723.0497437,-0.01568651,723.0497437,-0.015537279,723.0497437,-0.01577943,723.0497437,-0.016026886
722.0490723,-0.015470637,722.0490723,-0.015025914,722.0490723,-0.014899166,722.0490723,-0.014799854,722.0490723,-0.016053081,722.0490723,-0.016686412,722.0490723,-0.015653402,722.0490723,-0.015885558,722.0490723,-0.015399437
721.0480957,-0.015002508,721.0480957,-0.014610271,721.0480957,-0.014855592,721.0480957,-0.01532008,721.0480957,-0.016248269,721.0480957,-0.01689003,721.0480957,-0.016219493,721.0480957,-0.015900282,721.0480957,-0.015930077
720.0467529,-0.015295741,720.0467529,-0.014884008,720.0467529,-0.015041767,720.0467529,-0.015408082,720.0467529,-0.016063359,720.0467529,-0.016879773,720.0467529,-0.016484244,720.0467529,-0.016285621,720.0467529,-0.016387686
719.0450439,-0.015393642,719.0450439,-0.014702871,719.0450439,-0.015088824,719.0450439,-0.015347567,719.0450439,-0.016233258,719.0450439,-0.016407078,719.0450439,-0.015989114,719.0450439,-0.016288912,719.0450439,-0.016056873
718.0429688,-0.015329377,718.0429688,-0.014907621,718.0429688,-0.015116475,718.0429688,-0.0158606,718.0429688,-0.016207524,718.0429688,-0.016393369,718.0429688,-0.01584298,718.0429688,-0.016627571,718.0429688,-0.016181137
717.0406494,-0.015127075,717.0406494,-0.014548994,717.0406494,-0.01495109,717.0406494,-0.01594515,717.0406494,-0.016085161,717.0406494,-0.016622338,717.0406494,-0.016169017,717.0406494,-0.015921043,717.0406494,-0.016187273
716.0379028,-0.014652719,716.0379028,-0.014339316,716.0379028,-0.014910072,716.0379028,-0.016128913,716.0379028,-0.015738241,716.0379028,-0.016147569,716.0379028,-0.015897786,716.0379028,-0.015822014,716.0379028,-0.015989512
715.0348511,-0.01403922,715.0348511,-0.013391824,715.0348511,-0.014092149,715.0348511,-0.014470132,715.0348511,-0.015739389,715.0348511,-0.015736543,715.0348511,-0.015377101,715.0348511,-0.015442009,715.0348511,-0.015380799
714.0314941,-0.013697182,714.0314941,-0.012997977,714.0314941,-0.013680276,714.0314941,-0.014541033,714.0314941,-0.014916375,714.0314941,-0.014880707,714.0314941,-0.014397066,714.0314941,-0.0148692,714.0314941,-0.014589145
713.027771,-0.013611844,713.027771,-0.012386614,713.027771,-0.01326264,713.027771,-0.013691613,713.027771,-0.014208209,713.027771,-0.014575928,713.027771,-0.014053807,713.027771,-0.014467328,713.027771,-0.014348081
712.0236816,-0.012502929,712.0236816,-0.012112052,712.0236816,-0.012574102,712.0236816,-0.013378019,712.0236816,-0.013764498,712.0236816,-0.014120365,712.0236816,-0.013476252,712.0236816,-0.013532511,712.0236816,-0.013106545
711.0192871,-0.011729289,711.0192871,-0.011188241,711.0192871,-0.011454967,711.0192871,-0.01251475,711.0192871,-0.012703892,711.0192871,-0.012915467,711.0192871,-0.012559767,711.0192871,-0.01189263,711.0192871,-0.012491963
710.0145874,-0.010774867,710.0145874,-0.009725354,710.0145874,-0.010826427,710.0145874,-0.010481698,710.0145874,-0.011419063,710.0145874,-0.011927588,710.0145874,-0.011885225,710.0145874,-0.011223205,710.0145874,-0.01134064
709.0095215,-0.009481777,709.0095215,-0.009201266,709.0095215,-0.00945498,709.0095215,-0.009960091,709.0095215,-0.010742341,709.0095215,-0.011080152,709.0095215,-0.010606153,709.0095215,-0.010720925,709.0095215,-0.010448645
708.0040894,-0.008516052,708.0040894,-0.007558248,708.0040894,-0.008556612,708.0040894,-0.008178932,708.0040894,-0.009508775,708.0040894,-0.009385068,708.0040894,-0.009591175,708.0040894,-0.009561448,708.0040894,-0.009462123
706.9983521,-0.00759956,706.9983521,-0.006894945,706.9983521,-0.007518459,706.9983521,-0.008058555,706.9983521,-0.008132594,706.9983521,-0.008985136,706.9983521,-0.008538236,706.9983521,-0.008667208,706.9983521,-0.008843424
705.9923096,-0.006047068,705.9923096,-0.005091064,705.9923096,-0.005820218,705.9923096,-0.006371816,705.9923096,-0.006828493,705.9923096,-0.007769343,705.9923096,-0.00681147,705.9923096,-0.006755811,705.9923096,-0.007267277
704.9859009,-0.004684544,704.9859009,-0.004077717,704.9859009,-0.003465932,704.9859009,-0.00521467,704.9859009,-0.005716967,704.9859009,-0.005506048,704.9859009,-0.00536882,704.9859009,-0.005351025,704.9859009,-0.005352354
703.979126,-0.002839551,703.979126,-0.002289471,703.979126,-0.003494796,703.979126,-0.003603453,703.979126,-0.004138951,703.979126,-0.004533583,703.979126,-0.004229298,703.979126,-0.004397893,703.979126,-0.004810211
702.9721069,-0.002093521,702.9721069,-0.001493122,702.9721069,-0.001694344,702.9721069,-0.002558267,702.9721069,-0.002555231,702.9721069,-0.003204583,702.9721069,-0.002953515,702.9721069,-0.003313056,702.9721069,-0.002847575
701.9646606,-0.000725185,701.9646606,0.000786973,701.9646606,-0.000131015,701.9646606,-0.000701461,701.9646606,-0.001423825,701.9646606,-0.001343937,701.9646606,-0.001746118,701.9646606,-0.001757874,701.9646606,-0.001288089
700.9569702,0.000874661,700.9569702,0.001554305,700.9569702,0.001110944,700.9569702,0.000260802,700.9569702,-0.000269545,700.9569702,-0.000926505,700.9569702,-0.000169882,700.9569702,0.000514167,700.9569702,-0.000226495
699.9488525,0.001951313,699.9488525,0.002848572,699.9488525,0.001813417,699.9488525,0.001092389,699.9488525,0.001120313,699.9488525,0.000647295,699.9488525,0.000930276,699.9488525,0.000922857,699.9488525,0.00068022
698.9404907,0.002805842,698.9404907,0.004140462,698.9404907,0.003104469,698.9404907,0.002466234,698.9404907,0.002684214,698.9404907,0.001752179,698.9404907,0.00258965,698.9404907,0.002386813,698.9404907,0.001626065
697.9317627,0.004391158,697.9317627,0.005434109,697.9317627,0.004248095,697.9317627,0.003878156,697.9317627,0.00364099,697.9317627,0.002973139,697.9317627,0.003927941,697.9317627,0.003671141,697.9317627,0.004012346
697.0668945,0.005569095,697.0668945,0.006388116,697.0668945,0.00591476,697.0668945,0.004671436,697.0668945,0.005774578,697.0668945,0.004243311,697.0668945,0.004850893,697.0668945,0.005335694,697.0668945,0.004441289
696.0575562,0.007196525,696.0575562,0.007529608,696.0575562,0.00726409,696.0575562,0.00543867,696.0575562,0.006472791,696.0575562,0.005338524,696.0575562,0.006623896,696.0575562,0.006042835,696.0575562,0.006050526
695.0479126,0.008356771,695.0479126,0.009684815,695.0479126,0.008276398,695.0479126,0.007025857,695.0479126,0.006649445,695.0479126,0.006792434,695.0479126,0.007907152,695.0479126,0.007043431,695.0479126,0.007542198
694.0379028,0.009462235,694.0379028,0.009710227,694.0379028,0.008968712,694.0379028,0.007974986,694.0379028,0.008400579,694.0379028,0.007610369,694.0379028,0.008244026,694.0379028,0.008364582,694.0379028,0.008318826
693.0275879,0.010527448,693.0275879,0.011832682,693.0275879,0.009913362,693.0275879,0.008565003,693.0275879,0.009528805,693.0275879,0.008305342,693.0275879,0.008670437,693.0275879,0.008631329,693.0275879,0.007590138
692.0169067,0.011226152,692.0169067,0.012473119,692.0169067,0.011105622,692.0169067,0.009918844,692.0169067,0.010093382,692.0169067,0.008883575,692.0169067,0.010243447,692.0169067,0.009965749,692.0169067,0.010264094
691.0059814,0.011659624,691.0059814,0.012840164,691.0059814,0.011769935,691.0059814,0.01056312,691.0059814,0.011146919,691.0059814,0.01015586,691.0059814,0.010946233,691.0059814,0.010152999,691.0059814,0.010709289
689.9946289,0.012802064,689.9946289,0.013170401,689.9946289,0.013677968,689.9946289,0.012023453,689.9946289,0.011417294,689.9946289,0.011190532,689.9946289,0.01127118,689.9946289,0.011247536,689.9946289,0.011160783
688.9830322,0.013259717,688.9830322,0.013865729,688.9830322,0.012761142,688.9830322,0.01270058,688.9830322,0.011798262,688.9830322,0.012400478,688.9830322,0.012563572,688.9830322,0.013513145,688.9830322,0.012653751
687.9710693,0.013347505,687.9710693,0.015154243,687.9710693,0.01423315,687.9710693,0.013253125,687.9710693,0.012953842,687.9710693,0.01255811,687.9710693,0.011809274,687.9710693,0.012677578,687.9710693,0.012759703
686.9588013,0.01434433,686.9588013,0.015326206,686.9588013,0.016026771,686.9588013,0.013333704,686.9588013,0.013619093,686.9588013,0.012219313,686.9588013,0.01306739,686.9588013,0.012829418,686.9588013,0.013696802
685.946228,0.014830692,685.946228,0.015817158,685.946228,0.015333017,685.946228,0.013725468,685.946228,0.014261102,685.946228,0.013251631,685.946228,0.014126758,685.946228,0.01327122,685.946228,0.014017852
684.9332886,0.015539283,684.9332886,0.016175406,684.9332886,0.014615525,684.9332886,0.014695314,684.9332886,0.014339033,684.9332886,0.014297484,684.9332886,0.013754483,684.9332886,0.014290662,684.9332886,0.015070298
684.0648193,0.016080653,684.0648193,0.016140265,684.0648193,0.015798662,684.0648193,0.015108811,684.0648193,0.014574513,684.0648193,0.014496541,684.0648193,0.015087772,684.0648193,0.014504062,684.0648193,0.014871567
683.0512695,0.016685074,683.0512695,0.016808724,683.0512695,0.016853526,683.0512695,0.015064321,683.0512695,0.014705703,683.0512695,0.015056764,683.0512695,0.015091282,683.0512695,0.015265955,683.0512695,0.015186894
682.0374146,0.016842952,682.0374146,0.01714159,682.0374146,0.016252069,682.0374146,0.015556776,682.0374146,0.015023668,682.0374146,0.015095839,682.0374146,0.015013057,682.0374146,0.015486326,682.0374146,0.01549499
681.0232544,0.016830601,681.0232544,0.017597372,681.0232544,0.01747172,681.0232544,0.016669849,681.0232544,0.015568071,681.0232544,0.015489867,681.0232544,0.016238444,681.0232544,0.016037192,681.0232544,0.016197735
